"Ncells" "SeqDepthTot" "SeqDepthPerLoc" "Replicate" "Seed" "RMSE" "RMSEcomp10" "Scenario" "Mixnoise"
10 5638060 21684.8461538462 55 6012339 0.0066128007119483 0 2 0
10 5487462 21105.6230769231 56 6123450 0.00430807134625171 0 2 0
10 5704373 21939.8961538462 57 6234561 0.00860835313017436 0 2 0
10 6111192 23504.5846153846 58 6345672 0.00538693341280232 0 2 0
10 5534574 21286.8230769231 59 6456783 0.00866629253125622 0 2 0
10 5992820 23049.3076923077 60 6567894 0.00415758577977798 0 2 0
10 6138092 23608.0461538462 61 6679005 0.00692723199389716 0 2 0
10 5520592 21233.0461538462 62 6790116 0.00714037215754041 0 2 0
10 5911888 22738.0307692308 63 6901227 0.00452044358014628 0 2 0
10 5894334 22670.5153846154 64 7012338 0.00678117601329388 0 2 0
10 6017822 23145.4692307692 49 5345673 0.0017517803952008 0 3 0
10 5867803 22568.4730769231 50 5456784 0.0017194055178367 0 3 0
10 5471145 21042.8653846154 51 5567895 0.00165799622460548 0 3 0
10 5858462 22532.5461538462 52 5679006 0.000980180982643149 0 3 0
10 5930749 22810.5730769231 53 5790117 0.00173388657009463 0 3 0
10 5731118 22042.7615384615 54 5901228 0.00171850640184085 0 3 0
10 5638060 21684.8461538462 55 6012339 0.00155947048035616 0 3 0
10 5487462 21105.6230769231 56 6123450 0.00178648963937004 0 3 0
10 5704373 21939.8961538462 57 6234561 0.00134337211029288 0 3 0
10 6111192 23504.5846153846 58 6345672 0.00149280552872202 0 3 0
10 5534574 21286.8230769231 59 6456783 0.00134935165777088 0 3 0
10 5992820 23049.3076923077 60 6567894 0.00155981939087246 0 3 0
10 6138092 23608.0461538462 61 6679005 0.00164708441409708 0 3 0
10 5520592 21233.0461538462 62 6790116 0.00122853790576775 0 3 0
10 5911888 22738.0307692308 63 6901227 0.00182999806729149 0 3 0
10 5894334 22670.5153846154 64 7012338 0.00170014422357055 0 3 0
10 6017822 23145.4692307692 49 5345673 0.00244456025804214 0 4 0
10 5867803 22568.4730769231 50 5456784 0.00239600987454279 0 4 0
10 5471145 21042.8653846154 51 5567895 0.00221673019572421 0 4 0
10 5858462 22532.5461538462 52 5679006 0.00131086912089769 0 4 0
10 5930749 22810.5730769231 53 5790117 0.00234330425439888 0 4 0
10 5731118 22042.7615384615 54 5901228 0.00230242221160275 0 4 0
10 5638060 21684.8461538462 55 6012339 0.00202314605092233 0 4 0
10 5487462 21105.6230769231 56 6123450 0.00235652765580327 0 4 0
10 5704373 21939.8961538462 57 6234561 0.0016094729286076 0 4 0
10 6111192 23504.5846153846 58 6345672 0.00194429189549864 0 4 0
10 5534574 21286.8230769231 59 6456783 0.00159406268976976 0 4 0
10 5992820 23049.3076923077 60 6567894 0.00212493436152233 0 4 0
10 6138092 23608.0461538462 61 6679005 0.00221718877743788 0 4 0
10 5520592 21233.0461538462 62 6790116 0.00167606026026973 0 4 0
10 5911888 22738.0307692308 63 6901227 0.00232553718860947 0 4 0
10 5894334 22670.5153846154 64 7012338 0.00220885901295106 0 4 0
10 6017822 23145.4692307692 49 5345673 0.00221524451759739 0 5 0
10 5867803 22568.4730769231 50 5456784 0.00232625412406945 0 5 0
10 5471145 21042.8653846154 51 5567895 0.00203095747454489 0 5 0
10 5858462 22532.5461538462 52 5679006 0.00154790145045915 0 5 0
10 5930749 22810.5730769231 53 5790117 0.00231690416921915 0 5 0
10 5731118 22042.7615384615 54 5901228 0.00236171696667636 0 5 0
10 5638060 21684.8461538462 55 6012339 0.00194875300168624 0 5 0
10 5487462 21105.6230769231 56 6123450 0.00223108161327333 0 5 0
10 5704373 21939.8961538462 57 6234561 0.00169706335495386 0 5 0
10 6111192 23504.5846153846 58 6345672 0.00222019476654804 0 5 0
10 5534574 21286.8230769231 59 6456783 0.00151286652475164 0 5 0
10 5992820 23049.3076923077 60 6567894 0.00232087768464542 0 5 0
10 6138092 23608.0461538462 61 6679005 0.00206142021291524 0 5 0
10 5520592 21233.0461538462 62 6790116 0.00187374006134442 0 5 0
10 5911888 22738.0307692308 63 6901227 0.00237506380475734 0 5 0
10 5894334 22670.5153846154 64 7012338 0.00203310856451524 0 5 0
9 5217036 20065.5230769231 33 3567897 0.00187487942057255 -2.35204679775847 1 0
9 5123880 19707.2307692308 34 3679008 0.001420688024355 -9.97501627472082 1 0
9 5425031 20865.5038461538 35 3790119 0.00229164088748129 -6.5950941903214 1 0
9 5047128 19412.0307692308 36 3901230 0.00150385246873301 -3.20122422032978 1 0
9 5440091 20923.4269230769 37 4012341 0.00196100195510583 -7.91348355373669 1 0
9 5264164 20246.7846153846 38 4123452 0.00209923300644223 -12.3852639743273 1 0
9 4908784 18879.9384615385 39 4234563 0.00138610950873298 1.76707758164434 1 0
9 4863956 18707.5230769231 40 4345674 0.00184719335698412 -4.19199062797815 1 0
9 5200097 20000.3730769231 41 4456785 0.00220398337784928 -5.24727959723286 1 0
9 5110288 19654.9538461538 42 4567896 0.00196346405169308 -11.6762071420269 1 0
9 5029819 19345.4576923077 43 4679007 0.00208523354828638 -9.12644033107965 1 0
9 4978813 19149.2807692308 44 4790118 0.00205793170220906 -10.1513641218197 1 0
9 5063303 19474.2423076923 45 4901229 0.00162061404309434 -12.5183985903248 1 0
9 4833182 18589.1615384615 46 5012340 0.00194050989329973 -9.90085024324518 1 0
9 5011428 19274.7230769231 47 5123451 0.00205957210186756 -1.9511075257219 1 0
9 5137464 19759.4769230769 48 5234562 0.0014058888381105 -4.1979331704092 1 0
9 5217036 20065.5230769231 33 3567897 0.00698007648710708 -0.190065778046922 2 0
9 5123880 19707.2307692308 34 3679008 0.00864795660714072 -0.30621527792547 2 0
9 5425031 20865.5038461538 35 3790119 0.00477940371150644 -0.567588933010033 2 0
9 5047128 19412.0307692308 36 3901230 0.00879791498028691 -0.155899631272227 2 0
9 5440091 20923.4269230769 37 4012341 0.0068882121952629 -0.963026755310592 2 0
9 5264164 20246.7846153846 38 4123452 0.00700971206643693 -1.20221679682746 2 0
9 4908784 18879.9384615385 39 4234563 0.00858954753195764 0.0702656407356228 2 0
9 4863956 18707.5230769231 40 4345674 0.0051394106837636 -0.957405530119182 2 0
9 5200097 20000.3730769231 41 4456785 0.00446322116896286 -1.57073099505565 2 0
9 5110288 19654.9538461538 42 4567896 0.00445111486888781 -1.94606724466846 2 0
9 5029819 19345.4576923077 43 4679007 0.00460805558964739 -1.35588592250255 2 0
9 4978813 19149.2807692308 44 4790118 0.0045781124543287 -1.28402022956446 2 0
9 5063303 19474.2423076923 45 4901229 0.00865552422902226 -0.292436828321696 2 0
9 4833182 18589.1615384615 46 5012340 0.0049814649189892 -1.98661999098457 2 0
9 5011428 19274.7230769231 47 5123451 0.00528859086752259 0.411446615757538 2 0
9 5137464 19759.4769230769 48 5234562 0.00882955570133336 0.00276298798489449 2 0
9 5217036 20065.5230769231 33 3567897 0.00162316915880761 -1.31260930818331 3 0
9 5123880 19707.2307692308 34 3679008 0.00125046864330227 -10.2791039906387 3 0
9 5425031 20865.5038461538 35 3790119 0.0019577676599775 -5.59208565417217 3 0
9 5047128 19412.0307692308 36 3901230 0.00131950512921828 -1.92941700209521 3 0
9 5440091 20923.4269230769 37 4012341 0.00167908665738029 -7.00337824685775 3 0
9 5264164 20246.7846153846 38 4123452 0.00175601654607905 -12.5565799994214 3 0
9 4908784 18879.9384615385 39 4234563 0.00121813152232745 -0.45317831313838 3 0
9 4863956 18707.5230769231 40 4345674 0.00157997104531191 -3.84072653867475 3 0
9 5200097 20000.3730769231 41 4456785 0.00189437479906583 -4.92100321315925 3 0
9 5110288 19654.9538461538 42 4567896 0.00167654493259695 -11.8275802506604 3 0
9 5029819 19345.4576923077 43 4679007 0.00180584271767925 -9.86402406745919 3 0
9 4978813 19149.2807692308 44 4790118 0.00174174653920388 -8.13034305129816 3 0
9 5063303 19474.2423076923 45 4901229 0.00141416277088907 -11.8264423982538 3 0
9 4833182 18589.1615384615 46 5012340 0.0016813399083057 -9.00133018224347 3 0
9 5011428 19274.7230769231 47 5123451 0.00177358873407214 -3.23541403532637 3 0
9 5137464 19759.4769230769 48 5234562 0.0012331570149592 -5.63817407805731 3 0
9 5217036 20065.5230769231 33 3567897 0.00214049653352844 -9.5621327658149 4 0
9 5123880 19707.2307692308 34 3679008 0.00162122609207021 -12.6622253545204 4 0
9 5425031 20865.5038461538 35 3790119 0.00250295006830293 -7.49258941838524 4 0
9 5047128 19412.0307692308 36 3901230 0.00168267769136598 -6.41485375814486 4 0
9 5440091 20923.4269230769 37 4012341 0.00233896939868802 -9.81220235690876 4 0
9 5264164 20246.7846153846 38 4123452 0.0024472862614223 -12.5555674337687 4 0
9 4908784 18879.9384615385 39 4234563 0.0015314119602361 -0.410480011227676 4 0
9 4863956 18707.5230769231 40 4345674 0.00206667089591746 -3.74925860163275 4 0
9 5200097 20000.3730769231 41 4456785 0.00252896860071555 -2.71497661919966 4 0
9 5110288 19654.9538461538 42 4567896 0.00240426245706747 -15.9489659315236 4 0
9 5029819 19345.4576923077 43 4679007 0.00236944912041354 -10.2675387367486 4 0
9 4978813 19149.2807692308 44 4790118 0.00223388338941158 -12.9503787765171 4 0
9 5063303 19474.2423076923 45 4901229 0.00173515182479397 -9.37538312782675 4 0
9 4833182 18589.1615384615 46 5012340 0.00223264101595104 -8.49188467429569 4 0
9 5011428 19274.7230769231 47 5123451 0.00240908557702417 -2.94965361304373 4 0
9 5137464 19759.4769230769 48 5234562 0.00163102631393517 -2.24944155456486 4 0
9 5217036 20065.5230769231 33 3567897 0.00205731211959435 -9.22186201655808 5 0
9 5123880 19707.2307692308 34 3679008 0.0015396767996463 -5.00388001314773 5 0
9 5425031 20865.5038461538 35 3790119 0.00232446361380407 -10.1283639125086 5 0
9 5047128 19412.0307692308 36 3901230 0.00154332471945055 -2.13279647608295 5 0
9 5440091 20923.4269230769 37 4012341 0.00232703314490633 -6.11577327015402 5 0
9 5264164 20246.7846153846 38 4123452 0.00233646221611057 -9.36302672425238 5 0
9 4908784 18879.9384615385 39 4234563 0.0016502875496057 -8.19797239666238 5 0
9 4863956 18707.5230769231 40 4345674 0.00217343094708024 -4.24919773139034 5 0
9 5200097 20000.3730769231 41 4456785 0.002275935537734 -1.00685167883137 5 0
9 5110288 19654.9538461538 42 4567896 0.00242966695133698 -7.5091773511577 5 0
9 5029819 19345.4576923077 43 4679007 0.00232983913973988 -9.18523475533684 5 0
9 4978813 19149.2807692308 44 4790118 0.00234791817488084 -12.359420776533 5 0
9 5063303 19474.2423076923 45 4901229 0.00158320322071812 -5.28031690923738 5 0
9 4833182 18589.1615384615 46 5012340 0.00217104698703584 -6.39602916132336 5 0
9 5011428 19274.7230769231 47 5123451 0.00216476274098475 -5.61185745722754 5 0
9 5137464 19759.4769230769 48 5234562 0.00166888594813819 1.19944235215163 5 0
10 5940799 22849.2269230769 65 7123449 0.0020520769369512 0 1 0
10 5527140 21258.2307692308 66 7234560 0.00180445117786519 0 1 0
10 5784448 22247.8769230769 67 7345671 0.00208376580470457 0 1 0
10 6417467 24682.5653846154 68 7456782 0.00204729363918223 0 1 0
10 6323163 24319.8576923077 69 7567893 0.00189637914878316 0 1 0
10 5571562 21429.0846153846 70 7679004 0.0019697736429868 0 1 0
10 6269240 24112.4615384615 71 7790115 0.00198929644405409 0 1 0
10 5672454 21817.1307692308 72 7901226 0.00193810061268947 0 1 0
10 5503707 21168.1038461538 73 8012337 0.00136886624408483 0 1 0
10 5892755 22664.4423076923 74 8123448 0.00199990140704952 0 1 0
10 6085653 23406.3576923077 75 8234559 0.00199203969260203 0 1 0
10 6077738 23375.9153846154 76 8345670 0.00187309589449736 0 1 0
10 5627687 21644.95 77 8456781 0.00199908381055124 0 1 0
10 5510533 21194.3576923077 78 8567892 0.00160249060873937 0 1 0
10 6152871 23664.8884615385 79 8679003 0.00215372030891462 0 1 0
10 5715073 21981.05 80 8790114 0.00114838812903207 0 1 0
10 5940799 22849.2269230769 65 7123449 0.00477897276023461 0 2 0
10 5527140 21258.2307692308 66 7234560 0.00588230568194804 0 2 0
10 5784448 22247.8769230769 67 7345671 0.00429147926952678 0 2 0
10 6417467 24682.5653846154 68 7456782 0.00418209550483399 0 2 0
10 6323163 24319.8576923077 69 7567893 0.00467046554384848 0 2 0
10 5571562 21429.0846153846 70 7679004 0.00442144071729642 0 2 0
10 6269240 24112.4615384615 71 7790115 0.00590365540405213 0 2 0
10 5672454 21817.1307692308 72 7901226 0.00473262784435207 0 2 0
10 5503707 21168.1038461538 73 8012337 0.00858164360403249 0 2 0
10 5892755 22664.4423076923 74 8123448 0.00521600720752913 0 2 0
10 6085653 23406.3576923077 75 8234559 0.00448567420613252 0 2 0
10 6077738 23375.9153846154 76 8345670 0.00447544898799812 0 2 0
10 5627687 21644.95 77 8456781 0.00487855853122426 0 2 0
10 5510533 21194.3576923077 78 8567892 0.00864281319977309 0 2 0
10 6152871 23664.8884615385 79 8679003 0.00542699051551837 0 2 0
10 5715073 21981.05 80 8790114 0.00850664427253905 0 2 0
10 5940799 22849.2269230769 65 7123449 0.00176326385471085 0 3 0
10 5527140 21258.2307692308 66 7234560 0.0015729554711979 0 3 0
10 5784448 22247.8769230769 67 7345671 0.00179239009616455 0 3 0
10 6417467 24682.5653846154 68 7456782 0.00175557948833451 0 3 0
10 6323163 24319.8576923077 69 7567893 0.00161189596646111 0 3 0
10 5571562 21429.0846153846 70 7679004 0.00169813011035153 0 3 0
10 6269240 24112.4615384615 71 7790115 0.00170269642633129 0 3 0
10 5672454 21817.1307692308 72 7901226 0.00166829168466529 0 3 0
10 5503707 21168.1038461538 73 8012337 0.00120277113097705 0 3 0
10 5892755 22664.4423076923 74 8123448 0.00171283285982342 0 3 0
10 6085653 23406.3576923077 75 8234559 0.00171204342266436 0 3 0
10 6077738 23375.9153846154 76 8345670 0.00161826826794788 0 3 0
10 5627687 21644.95 77 8456781 0.00170346249850617 0 3 0
10 5510533 21194.3576923077 78 8567892 0.00138758319580764 0 3 0
10 6152871 23664.8884615385 79 8679003 0.00185594987889682 0 3 0
10 5715073 21981.05 80 8790114 0.0010073056326836 0 3 0
10 5940799 22849.2269230769 65 7123449 0.00238410341601722 0 4 0
10 5527140 21258.2307692308 66 7234560 0.00209868125302585 0 4 0
10 5784448 22247.8769230769 67 7345671 0.00244920332284496 0 4 0
10 6417467 24682.5653846154 68 7456782 0.00237711424478697 0 4 0
10 6323163 24319.8576923077 69 7567893 0.00224715882636684 0 4 0
10 5571562 21429.0846153846 70 7679004 0.00230965373025454 0 4 0
10 6269240 24112.4615384615 71 7790115 0.00227133357753938 0 4 0
10 5672454 21817.1307692308 72 7901226 0.00229536796512213 0 4 0
10 5503707 21168.1038461538 73 8012337 0.00129127660500685 0 4 0
10 5892755 22664.4423076923 74 8123448 0.00235821434549439 0 4 0
10 6085653 23406.3576923077 75 8234559 0.00221693638511787 0 4 0
10 6077738 23375.9153846154 76 8345670 0.00213981734323836 0 4 0
10 5627687 21644.95 77 8456781 0.00230191126869076 0 4 0
10 5510533 21194.3576923077 78 8567892 0.00177580481627819 0 4 0
10 6152871 23664.8884615385 79 8679003 0.00246002809193098 0 4 0
10 5715073 21981.05 80 8790114 0.00135366867863326 0 4 0
10 5940799 22849.2269230769 65 7123449 0.00216473633161391 0 5 0
10 5527140 21258.2307692308 66 7234560 0.00214772764896871 0 5 0
10 5784448 22247.8769230769 67 7345671 0.00224196587071763 0 5 0
10 6417467 24682.5653846154 68 7456782 0.0025169690905675 0 5 0
10 6323163 24319.8576923077 69 7567893 0.00241094171447435 0 5 0
10 5571562 21429.0846153846 70 7679004 0.00240109388596027 0 5 0
10 6269240 24112.4615384615 71 7790115 0.00219133602692562 0 5 0
10 5672454 21817.1307692308 72 7901226 0.00224941452169191 0 5 0
10 5503707 21168.1038461538 73 8012337 0.00155727937635818 0 5 0
10 5892755 22664.4423076923 74 8123448 0.002450673581609 0 5 0
10 6085653 23406.3576923077 75 8234559 0.00215668520717588 0 5 0
10 6077738 23375.9153846154 76 8345670 0.00234401233913015 0 5 0
10 5627687 21644.95 77 8456781 0.00225154404165235 0 5 0
10 5510533 21194.3576923077 78 8567892 0.00169300414900153 0 5 0
10 6152871 23664.8884615385 79 8679003 0.00221425449490901 0 5 0
10 5715073 21981.05 80 8790114 0.00193358358012263 0 5 0
10 5534059 21284.8423076923 81 8901225 0.00157178050520917 0 1 0
10 5757489 22144.1884615385 82 9012336 0.0020998716108069 0 1 0
10 5983887 23014.95 83 9123447 0.00168254609354195 0 1 0
10 5990041 23038.6192307692 84 9234558 0.00203958368108077 0 1 0
10 6164754 23710.5923076923 85 9345669 0.0018475108424696 0 1 0
10 5451229 20966.2653846154 86 9456780 0.00157412392920576 0 1 0
10 5875016 22596.2153846154 87 9567891 0.00188099075933476 0 1 0
10 6207656 23875.6 88 9679002 0.00169685037842508 0 1 0
10 5765532 22175.1230769231 89 9790113 0.00187549617954989 0 1 0
10 5621411 21620.8115384615 90 9901224 0.00181828038938083 0 1 0
10 6294978 24211.4538461538 91 10012335 0.00182569837425265 0 1 0
10 5594018 21515.4538461538 92 10123446 0.00212291468679055 0 1 0
10 5828518 22417.3769230769 93 10234557 0.00179571339785363 0 1 0
10 5342570 20548.3461538462 94 10345668 0.00118406642928846 0 1 0
10 5551414 21351.5923076923 95 10456779 0.00192943722143823 0 1 0
10 5700146 21923.6384615385 96 10567890 0.00151791378832001 0 1 0
10 5534059 21284.8423076923 81 8901225 0.0067656336351119 0 2 0
10 5757489 22144.1884615385 82 9012336 0.00425146305771731 0 2 0
10 5983887 23014.95 83 9123447 0.00650122922550353 0 2 0
10 5990041 23038.6192307692 84 9234558 0.00452860698123398 0 2 0
10 6164754 23710.5923076923 85 9345669 0.00402982124544085 0 2 0
10 5451229 20966.2653846154 86 9456780 0.00670569585669788 0 2 0
10 5875016 22596.2153846154 87 9567891 0.0050664891352329 0 2 0
10 6207656 23875.6 88 9679002 0.00448009089657536 0 2 0
10 5765532 22175.1230769231 89 9790113 0.00382751948360955 0 2 0
10 5621411 21620.8115384615 90 9901224 0.00447744713860502 0 2 0
10 6294978 24211.4538461538 91 10012335 0.00678339275522936 0 2 0
10 5594018 21515.4538461538 92 10123446 0.00495018743005219 0 2 0
10 5828518 22417.3769230769 93 10234557 0.00566982377290967 0 2 0
10 5342570 20548.3461538462 94 10345668 0.00855897688334411 0 2 0
10 5551414 21351.5923076923 95 10456779 0.00670665286222215 0 2 0
10 5700146 21923.6384615385 96 10567890 0.00874913411848536 0 2 0
10 5534059 21284.8423076923 81 8901225 0.00135981674707238 0 3 0
10 5757489 22144.1884615385 82 9012336 0.00179890137847689 0 3 0
10 5983887 23014.95 83 9123447 0.00142549956881782 0 3 0
10 5990041 23038.6192307692 84 9234558 0.00174030166085066 0 3 0
10 6164754 23710.5923076923 85 9345669 0.00156548117077802 0 3 0
10 5451229 20966.2653846154 86 9456780 0.00137444440991949 0 3 0
10 5875016 22596.2153846154 87 9567891 0.00161379746505087 0 3 0
10 6207656 23875.6 88 9679002 0.00145690391239739 0 3 0
10 5765532 22175.1230769231 89 9790113 0.00160409332528906 0 3 0
10 5621411 21620.8115384615 90 9901224 0.00153365269599649 0 3 0
10 6294978 24211.4538461538 91 10012335 0.00154538917502709 0 3 0
10 5594018 21515.4538461538 92 10123446 0.00184068018764505 0 3 0
10 5828518 22417.3769230769 93 10234557 0.00151271883442882 0 3 0
10 5342570 20548.3461538462 94 10345668 0.00103374833487118 0 3 0
10 5551414 21351.5923076923 95 10456779 0.0016566303535683 0 3 0
10 5700146 21923.6384615385 96 10567890 0.00132302935522825 0 3 0
10 5534059 21284.8423076923 81 8901225 0.00186070970757905 0 4 0
10 5757489 22144.1884615385 82 9012336 0.00221235382828578 0 4 0
10 5983887 23014.95 83 9123447 0.00192052023467294 0 4 0
10 5990041 23038.6192307692 84 9234558 0.00230821225377172 0 4 0
10 6164754 23710.5923076923 85 9345669 0.0022121500140294 0 4 0
10 5451229 20966.2653846154 86 9456780 0.00177282830727142 0 4 0
10 5875016 22596.2153846154 87 9567891 0.00201866225540343 0 4 0
10 6207656 23875.6 88 9679002 0.00203681393286013 0 4 0
10 5765532 22175.1230769231 89 9790113 0.00208633541532719 0 4 0
10 5621411 21620.8115384615 90 9901224 0.00215453309099125 0 4 0
10 6294978 24211.4538461538 91 10012335 0.00211969753571718 0 4 0
10 5594018 21515.4538461538 92 10123446 0.00246999758409129 0 4 0
10 5828518 22417.3769230769 93 10234557 0.00208128048589654 0 4 0
10 5342570 20548.3461538462 94 10345668 0.00134191275008174 0 4 0
10 5551414 21351.5923076923 95 10456779 0.00206934016377918 0 4 0
10 5700146 21923.6384615385 96 10567890 0.00175407744467253 0 4 0
10 5534059 21284.8423076923 81 8901225 0.0020449084846893 0 5 0
10 5757489 22144.1884615385 82 9012336 0.00217371121090062 0 5 0
10 5983887 23014.95 83 9123447 0.00224278390388871 0 5 0
10 5990041 23038.6192307692 84 9234558 0.00231877020116962 0 5 0
10 6164754 23710.5923076923 85 9345669 0.00254633296652293 0 5 0
10 5451229 20966.2653846154 86 9456780 0.00216298301136889 0 5 0
10 5875016 22596.2153846154 87 9567891 0.00213731271362664 0 5 0
10 6207656 23875.6 88 9679002 0.00233852697756779 0 5 0
10 5765532 22175.1230769231 89 9790113 0.00201773975680555 0 5 0
10 5621411 21620.8115384615 90 9901224 0.00226295529971662 0 5 0
10 6294978 24211.4538461538 91 10012335 0.00221945645462693 0 5 0
10 5594018 21515.4538461538 92 10123446 0.00230394930441357 0 5 0
10 5828518 22417.3769230769 93 10234557 0.00236964835517618 0 5 0
10 5342570 20548.3461538462 94 10345668 0.00169922558266584 0 5 0
10 5551414 21351.5923076923 95 10456779 0.00183842068282047 0 5 0
10 5700146 21923.6384615385 96 10567890 0.00165611590213207 0 5 0
10 5925665 22791.0192307692 97 10679001 0.00178607166849819 0 1 0
10 6332766 24356.7923076923 98 10790112 0.00177722583946161 0 1 0
10 5647362 21720.6230769231 99 10901223 0.00183758033424309 0 1 0
10 5836457 22447.9115384615 100 11012334 0.00199470851084927 0 1 0
10 5401534 20775.1307692308 1 56789 0.0019863967239191 0 1 1
10 6126774 23564.5153846154 2 123456 0.00153012522525609 0 1 1
10 5805643 22329.3961538462 3 234567 0.00168560415587102 0 1 1
10 5388506 20725.0230769231 4 345678 0.00130721322761001 0 1 1
10 5859664 22537.1692307692 5 456789 0.0018091821236012 0 1 1
10 5521361 21236.0038461538 6 567900 0.00188953294100162 0 1 1
10 5882380 22624.5384615385 7 679011 0.00199888734259557 0 1 1
10 5602753 21549.05 8 790122 0.00204365817511378 0 1 1
10 5591540 21505.9230769231 9 901233 0.00197739027766892 0 1 1
10 5142491 19778.8115384615 10 1012344 0.00161585997380928 0 1 1
10 5662507 21778.8730769231 11 1123455 0.00178069209102457 0 1 1
10 5990151 23039.0423076923 12 1234566 0.00199517409798804 0 1 1
10 5925665 22791.0192307692 97 10679001 0.00674236569493654 0 2 0
10 6332766 24356.7923076923 98 10790112 0.00567274252678253 0 2 0
10 5647362 21720.6230769231 99 10901223 0.00405440237604672 0 2 0
10 5836457 22447.9115384615 100 11012334 0.00514807386130658 0 2 0
10 5401534 20775.1307692308 1 56789 0.0041882532358522 0 2 1
10 6126774 23564.5153846154 2 123456 0.00445502458921139 0 2 1
10 5805643 22329.3961538462 3 234567 0.00626352476218727 0 2 1
10 5388506 20725.0230769231 4 345678 0.00867912098133288 0 2 1
10 5859664 22537.1692307692 5 456789 0.00452625279907774 0 2 1
10 5521361 21236.0038461538 6 567900 0.00565780926647423 0 2 1
10 5882380 22624.5384615385 7 679011 0.00424371780446884 0 2 1
10 5602753 21549.05 8 790122 0.00543895054967122 0 2 1
10 5591540 21505.9230769231 9 901233 0.00371382866542061 0 2 1
10 5142491 19778.8115384615 10 1012344 0.00633317602576113 0 2 1
10 5662507 21778.8730769231 11 1123455 0.00555694144653728 0 2 1
10 5990151 23039.0423076923 12 1234566 0.00487178458438057 0 2 1
10 5925665 22791.0192307692 97 10679001 0.0015348971516483 0 3 0
10 6332766 24356.7923076923 98 10790112 0.00150142545922315 0 3 0
10 5647362 21720.6230769231 99 10901223 0.00158151665241172 0 3 0
10 5836457 22447.9115384615 100 11012334 0.00171930266420028 0 3 0
10 5401534 20775.1307692308 1 56789 0.00171136008547578 0 3 1
10 6126774 23564.5153846154 2 123456 0.0013331197950616 0 3 1
10 5805643 22329.3961538462 3 234567 0.0014417035919814 0 3 1
10 5388506 20725.0230769231 4 345678 0.00115581466337384 0 3 1
10 5859664 22537.1692307692 5 456789 0.0015434029953974 0 3 1
10 5521361 21236.0038461538 6 567900 0.0016096698678353 0 3 1
10 5882380 22624.5384615385 7 679011 0.00171913523278085 0 3 1
10 5602753 21549.05 8 790122 0.00173259929593587 0 3 1
10 5591540 21505.9230769231 9 901233 0.00170087553567369 0 3 1
10 5142491 19778.8115384615 10 1012344 0.00140499254991865 0 3 1
10 5662507 21778.8730769231 11 1123455 0.00153154376862891 0 3 1
10 5990151 23039.0423076923 12 1234566 0.00172695019001154 0 3 1
10 5925665 22791.0192307692 97 10679001 0.00199474188034524 0 4 0
10 6332766 24356.7923076923 98 10790112 0.00211573385740116 0 4 0
10 5647362 21720.6230769231 99 10901223 0.00214441849256591 0 4 0
10 5836457 22447.9115384615 100 11012334 0.00229440440447926 0 4 0
10 5401534 20775.1307692308 1 56789 0.00227394482358208 0 4 1
10 6126774 23564.5153846154 2 123456 0.00174975482825002 0 4 1
10 5805643 22329.3961538462 3 234567 0.00183854625799076 0 4 1
10 5388506 20725.0230769231 4 345678 0.00150612284557088 0 4 1
10 5859664 22537.1692307692 5 456789 0.00206037886053753 0 4 1
10 5521361 21236.0038461538 6 567900 0.00214234201062555 0 4 1
10 5882380 22624.5384615385 7 679011 0.00225701836298698 0 4 1
10 5602753 21549.05 8 790122 0.00232503240769439 0 4 1
10 5591540 21505.9230769231 9 901233 0.00223205641856284 0 4 1
10 5142491 19778.8115384615 10 1012344 0.00175931206247699 0 4 1
10 5662507 21778.8730769231 11 1123455 0.002097573353161 0 4 1
10 5990151 23039.0423076923 12 1234566 0.00230985887300346 0 4 1
10 5925665 22791.0192307692 97 10679001 0.00219372366917501 0 5 0
10 6332766 24356.7923076923 98 10790112 0.00247763549574663 0 5 0
10 5647362 21720.6230769231 99 10901223 0.002394142803415 0 5 0
10 5836457 22447.9115384615 100 11012334 0.00215453934716729 0 5 0
10 5401534 20775.1307692308 1 56789 0.00214285678544552 0 5 1
10 6126774 23564.5153846154 2 123456 0.00221957282716605 0 5 1
10 5805643 22329.3961538462 3 234567 0.00200525845701881 0 5 1
10 5388506 20725.0230769231 4 345678 0.00174325793058181 0 5 1
10 5859664 22537.1692307692 5 456789 0.0021583762979201 0 5 1
10 5521361 21236.0038461538 6 567900 0.0021956884202301 0 5 1
10 5882380 22624.5384615385 7 679011 0.00224255770469712 0 5 1
10 5602753 21549.05 8 790122 0.00220590439079069 0 5 1
10 5591540 21505.9230769231 9 901233 0.00232756722650186 0 5 1
10 5142491 19778.8115384615 10 1012344 0.00194552937523519 0 5 1
10 5662507 21778.8730769231 11 1123455 0.00217125559300497 0 5 1
10 5990151 23039.0423076923 12 1234566 0.00204651216034063 0 5 1
10 6126193 23562.2807692308 13 1345677 0.00180402747901261 0 1 1
10 6074771 23364.5038461538 14 1456788 0.0020375577798517 0 1 1
10 5607612 21567.7384615385 15 1567899 0.00197062880202553 0 1 1
10 5746716 22102.7538461538 16 1679010 0.00210480714833212 0 1 1
10 5843405 22474.6346153846 17 1790121 0.00221854374246349 0 1 1
10 5719378 21997.6076923077 18 1901232 0.00180854254998039 0 1 1
10 5772577 22202.2192307692 19 2012343 0.00203403446662035 0 1 1
