"sample"	"n_cell_types"	"cell_count"	"lib_factor"	"Phi_factor"	"SC_rep"	"ST_rep"	"alpha0"	"alpha1"	"CARD_rmse"	"Ave_rmse"	"Median_rmse"	"j"	"WAIC"	"PercentMedianDiff"	"PercentMeanDiff"
2	8	10	0.05	50	6	8	0	0.3	0.00124246160889554	0.00122273087640161	0.00122705010871166	2480	1104749.20329228	1.24040051407112	1.58803558618292
2	8	10	0.05	50	6	8	0.1	0.3	0.00124246160889554	0.00123064888053311	0.00123343469519733	2481	3805975.7495142	0.726534617534869	0.950751981216447
2	8	10	0.05	50	6	8	-0.1	0.5	0.00124246160889554	0.00114524307793675	0.00114844359042098	2482	51613.7188435405	7.56707634275539	7.82467081982586
2	8	10	0.05	50	6	8	0	0.5	0.00124246160889554	0.00122017784279853	0.00122490852871921	2483	609576.286367099	1.41276640265176	1.79351747671396
2	8	10	0.05	50	6	8	0.1	0.5	0.00124246160889554	0.00123044817121084	0.00123360152874778	2484	2334555.14610126	0.713106955121834	0.966906148140645
2	8	10	0.05	50	7	8	-0.1	0.1	0.00140235223582468	0.00122862640864257	0.00123037952019109	2485	312424.95351072	12.2631612258576	12.388173437749
2	8	10	0.05	50	7	8	0	0.1	0.00140235223582468	0.00137575851270401	0.00137920270354545	2486	2194916.40330646	1.65076445759156	1.89636543810487
2	8	10	0.05	50	7	8	0.1	0.1	0.00140235223582468	0.00139518690755395	0.00139716416434705	2487	7049167.00124791	0.369954947487205	0.510950678987099
2	8	10	0.05	50	7	8	-0.1	0.3	0.00140235223582468	0.0012301515925886	0.00123190682741249	2488	91206.7678232118	12.1542508406928	12.2794144607197
2	8	10	0.05	50	7	8	0	0.3	0.00140235223582468	0.00137720258534903	0.00138048053491366	2489	1092449.33391126	1.55964388634229	1.79339040742951
2	8	10	0.05	50	7	8	0.1	0.3	0.00140235223582468	0.00138772065171727	0.00138970252710278	2490	3992750.81982896	0.90203505216081	1.04336012976149
2	8	10	0.05	50	7	8	-0.1	0.5	0.00140235223582468	0.0012073324017841	0.00121346637034424	2491	21584.0378767411	13.4692169809507	13.9066226771408
2	8	10	0.05	50	7	8	0	0.5	0.00140235223582468	0.00137861155869536	0.00138236281223051	2492	592229.99986654	1.42542102358619	1.69291826424535
2	8	10	0.05	50	7	8	0.1	0.5	0.00140235223582468	0.00138996853310369	0.00139222077394439	2493	2426694.50998792	0.722461990751788	0.883066493897622
2	8	10	0.05	50	8	8	-0.1	0.1	0.00125154105974103	0.00119537694171241	0.00120051026021869	2494	344715.968437963	4.07743710245461	4.48759691833387
2	8	10	0.05	50	8	8	0	0.1	0.00125154105974103	0.00124712008327735	0.00125219154812897	2495	2249316.80640982	-0.0519749937793135	0.353242622706451
2	8	10	0.05	50	8	8	0.1	0.1	0.00125154105974103	0.00124951237800191	0.00125268985719747	2496	7103974.20020164	-0.0917906326362683	0.162094701035342
2	8	10	0.05	50	8	8	-0.1	0.3	0.00125154105974103	0.00116468474426878	0.00117036924808184	2497	105904.454678211	6.48574899140607	6.93994933655787
2	8	10	0.05	50	8	8	0	0.3	0.00125154105974103	0.00124653606965472	0.00125205282305051	2498	1129268.46707983	-0.0408906528077679	0.399906183449417
2	8	10	0.05	50	8	8	0.1	0.3	0.00125154105974103	0.00124164735222666	0.00124468285847108	2499	4037191.54859447	0.547980525015301	0.790522007836614
2	8	10	0.05	50	8	8	-0.1	0.5	0.00125154105974103	0.00115770922542639	0.00116280884034742	2500	26598.6990628616	7.08983686176226	7.49730371083932
2	8	10	0.05	50	8	8	0	0.5	0.00125154105974103	0.00124939929381469	0.00125564185276294	2501	619783.548618758	-0.32765948747675	0.171130296499011
2	8	10	0.05	50	8	8	0.1	0.5	0.00125154105974103	0.0012429976805752	0.0012460892698655	2502	2468259.3919161	0.435606153956869	0.682628755911219
2	8	10	0.05	50	9	8	-0.1	0.1	0.00124787264907652	0.00120232523554273	0.00120655751705002	2503	316897.657488072	3.31084522583931	3.65000495583407
2	8	10	0.05	50	9	8	0	0.1	0.00124787264907652	0.00124042739894271	0.00124347863934088	2504	1957085.01491845	0.352120045173909	0.596635413022351
2	8	10	0.05	50	9	8	0.1	0.1	0.00124787264907652	0.0012388282920659	0.00124078889320846	2505	5953505.2875439	0.567666570246894	0.724782053465833
2	8	10	0.05	50	9	8	-0.1	0.3	0.00124787264907652	0.00117356613038446	0.00117877109815791	2506	96930.1357404893	5.53754832031506	5.95465560905192
2	8	10	0.05	50	9	8	0	0.3	0.00124787264907652	0.00123977626036947	0.00124350262797852	2507	984733.067495035	0.35019768253044	0.648815302831196
2	8	10	0.05	50	9	8	0.1	0.3	0.00124787264907652	0.00123983992935652	0.00124208273113829	2508	3373507.92665396	0.463983078923891	0.643713100527199
2	8	10	0.05	50	9	8	-0.1	0.5	0.00124787264907652	0.0011591710278051	0.00117056995151513	2509	35931.4263428678	6.19475854516056	7.10822705642771
2	8	10	0.05	50	9	8	0	0.5	0.00124787264907652	0.00123949909224884	0.00124361506833955	2510	541295.018087379	0.341187118743236	0.671026553380938
2	8	10	0.05	50	9	8	0.1	0.5	0.00124787264907652	0.00124051050437861	0.00124270093896386	2511	2052895.52863848	0.414442140107962	0.589975644017782
2	8	10	0.05	50	10	8	-0.1	0.1	0.00134798711876468	0.00118386168579218	0.00118683836948744	2512	257410.411892454	11.9547692284273	12.1755935711691
2	8	10	0.05	50	10	8	0	0.1	0.00134798711876468	0.0013266372744697	0.00133153871930034	2513	1660251.42180846	1.22021933558349	1.58383147715431
2	8	10	0.05	50	10	8	0.1	0.1	0.00134798711876468	0.00132342673611086	0.00132640824291372	2514	5460760.25033044	1.60082211102518	1.82200425448643
2	8	10	0.05	50	10	8	-0.1	0.3	0.00134798711876468	0.00116582131514023	0.00116893664440951	2515	91791.8905443387	13.2828030670841	13.513912788083
2	8	10	0.05	50	10	8	0	0.3	0.00134798711876468	0.00132891016998003	0.00133445481371245	2516	831066.780405948	1.00388978973517	1.4152174393277
2	8	10	0.05	50	10	8	0.1	0.3	0.00134798711876468	0.00132455908493445	0.00132758780662256	2517	3108275.25645102	1.51331654866359	1.73800131352114
2	8	10	0.05	50	10	8	-0.1	0.5	0.00134798711876468	0.00117964890730839	0.00118248117900815	2518	33012.6205183447	12.2780060322983	12.4881172166211
2	8	10	0.05	50	10	8	0	0.5	0.00134798711876468	0.00132985066486989	0.00133582913344705	2519	453268.494536484	0.901936312920271	1.34544712203275
2	8	10	0.05	50	10	8	0.1	0.5	0.00134798711876468	0.00132472939469333	0.00132791039893139	2520	1899129.01128543	1.48938513979956	1.72536693767986
2	8	10	0.05	50	1	9	-0.1	0.1	0.00126934740115915	0.00125331367265876	0.00125337721694586	2521	303952.384780534	1.2581413251172	1.26314738469143
2	8	10	0.05	50	1	9	0	0.1	0.00126934740115915	0.00127970529703172	0.0012803374846156	2522	2292402.78674168	-0.865805802762587	-0.816001660625809
2	8	10	0.05	50	1	9	0.1	0.1	0.00126934740115915	0.00131544680487946	0.00131570264880869	2523	7110779.60566022	-3.65189605361078	-3.6317405052565
2	8	10	0.05	50	1	9	-0.1	0.3	0.00126934740115915	0.00128123692471579	0.00127600992663092	2524	82007.8495964997	-0.524878017293862	-0.936664269039711
2	8	10	0.05	50	1	9	0	0.3	0.00126934740115915	0.00127785357843298	0.00127833816431191	2525	1139812.99765029	-0.708298070690239	-0.670122085259273
2	8	10	0.05	50	1	9	0.1	0.3	0.00126934740115915	0.00131774887280655	0.00131817075007719	2526	3998307.26805882	-3.8463346498725	-3.81309888870494
2	8	10	0.05	50	1	9	-0.1	0.5	0.00126934740115915	0.00138055037875717	0.00134473348372908	2527	13742.979684204	-5.93896379360708	-8.76064168851483
2	8	10	0.05	50	1	9	0	0.5	0.00126934740115915	0.00127549148903478	0.00127633943613707	2528	621446.110339352	-0.550836986906722	-0.484035171933206
2	8	10	0.05	50	1	9	0.1	0.5	0.00126934740115915	0.00131935277942354	0.00131972594581915	2529	2427768.436815	-3.96885396495872	-3.93945567767549
2	8	10	0.05	50	2	9	-0.1	0.1	0.00138538942258152	0.00123796940112378	0.00124144514504553	2530	239629.472142706	10.3901672114518	10.6410529093718
2	8	10	0.05	50	2	9	0	0.1	0.00138538942258152	0.00136391781197605	0.00136895330848132	2531	1799031.94573179	1.18638946077535	1.54986101781119
2	8	10	0.05	50	2	9	0.1	0.1	0.00138538942258152	0.00137391287197501	0.00137774541878159	2532	5773313.60742061	0.551758492979126	0.828398890553239
2	8	10	0.05	50	2	9	-0.1	0.3	0.00138538942258152	0.00120411795322429	0.00121143413729827	2533	68635.5782463222	12.5564178885603	13.0845137405081
2	8	10	0.05	50	2	9	0	0.3	0.00138538942258152	0.0013646737572869	0.00137040260544426	2534	901136.151460728	1.08177649496796	1.49529547121993
2	8	10	0.05	50	2	9	0.1	0.3	0.00138538942258152	0.00137378868108452	0.00137769953951967	2535	3280887.1305876	0.555070143925096	0.837363221337684
2	8	10	0.05	50	2	9	-0.1	0.5	0.00138538942258152	0.00116505738598926	0.00116790433080093	2536	13292.8964002536	15.6984807474085	15.9039785493453
2	8	10	0.05	50	2	9	0	0.5	0.00138538942258152	0.00136695772249995	0.00137335054043048	2537	491238.314697844	0.868989033322043	1.33043458980838
2	8	10	0.05	50	2	9	0.1	0.5	0.00138538942258152	0.00137387629045813	0.00137782208726358	2538	2000470.42974319	0.546224418534869	0.831039412870049
2	8	10	0.05	50	3	9	-0.1	0.1	0.00131513174645629	0.00124305237642649	0.00124604386694778	2539	379301.837895121	5.25330482627848	5.48077181043077
2	8	10	0.05	50	3	9	0	0.1	0.00131513174645629	0.00130702965116791	0.00130957930571114	2540	2101690.92425909	0.422196541153708	0.616067197086279
2	8	10	0.05	50	3	9	0.1	0.1	0.00131513174645629	0.00133432842778526	0.0013361973969515	2541	6240664.74980826	-1.60179012878165	-1.45967743389177
2	8	10	0.05	50	3	9	-0.1	0.3	0.00131513174645629	0.00121928753165779	0.00122181299396613	2542	135893.661119464	7.09577217199852	7.28780329854873
2	8	10	0.05	50	3	9	0	0.3	0.00131513174645629	0.00131021982207035	0.00131331981916909	2543	1049448.58657613	0.137775343959701	0.373492952259569
2	8	10	0.05	50	3	9	0.1	0.3	0.00131513174645629	0.00133379766163937	0.00133579733320821	2544	3519777.32747882	-1.57137007813892	-1.41931903274111
2	8	10	0.05	50	3	9	-0.1	0.5	0.00131513174645629	0.0012230962764445	0.00122471707580364	2545	45357.2818265236	6.87495157015897	6.9981939269422
2	8	10	0.05	50	3	9	0	0.5	0.00131513174645629	0.00130598447194718	0.00130914136987025	2546	572958.927737327	0.455496310707149	0.695540544417761
2	8	10	0.05	50	3	9	0.1	0.5	0.00131513174645629	0.00133401946752565	0.00133633892858322	2547	2127429.84673852	-1.61255191231351	-1.43618471079026
2	8	10	0.05	50	4	9	-0.1	0.1	0.00130740843851695	0.00118623455320695	0.00118839415284372	2548	260289.33144351	9.10306849543047	9.26825020706246
2	8	10	0.05	50	4	9	0	0.1	0.00130740843851695	0.0012882354096546	0.00129181931601413	2549	2145737.73337541	1.19236820289315	1.46649113601391
2	8	10	0.05	50	4	9	0.1	0.1	0.00130740843851695	0.00130717760017197	0.0013093271082395	2550	7142635.91177379	-0.146753659072552	0.017656176768166
2	8	10	0.05	50	4	9	-0.1	0.3	0.00130740843851695	0.0011851061427907	0.00118528448568915	2551	69899.3633479189	9.34091820352148	9.35455915100146
2	8	10	0.05	50	4	9	0	0.3	0.00130740843851695	0.0012868859748467	0.00129102225140465	2552	1070957.10670049	1.25333343655709	1.56970561499024
2	8	10	0.05	50	4	9	0.1	0.3	0.00130740843851695	0.0013082115804235	0.00131096234802597	2553	4074864.16390961	-0.271828558261844	-0.0614300690502168
2	8	10	0.05	50	4	9	-0.1	0.5	0.00130740843851695	0.00120318047732099	0.00119984697123329	2554	15013.3563153397	8.22707457859713	7.97210405909513
2	8	10	0.05	50	4	9	0	0.5	0.00130740843851695	0.001287805527267	0.00129260670355673	2555	581970.223704388	1.13214314090027	1.49937163264648
2	8	10	0.05	50	4	9	0.1	0.5	0.00130740843851695	0.00129966307396657	0.00130196511528535	2556	2491509.289933	0.416344508054201	0.592421183938741
2	8	10	0.05	50	5	9	-0.1	0.1	0.00119259479787677	0.00113152996827678	0.00113329291561806	2557	584772.871318816	4.97250888267243	5.12033338638647
2	8	10	0.05	50	5	9	0	0.1	0.00119259479787677	0.00118415585193407	0.00118541122191517	2558	2651955.9425736	0.602348423319732	0.707612171185823
2	8	10	0.05	50	5	9	0.1	0.1	0.00119259479787677	0.0012070741036339	0.00120776101919457	2559	7415141.1362123	-1.27169943595207	-1.21410103271475
2	8	10	0.05	50	5	9	-0.1	0.3	0.00119259479787677	0.0011187000233549	0.00112086690235904	2560	231768.53170896	6.01443974478479	6.19613423213209
2	8	10	0.05	50	5	9	0	0.3	0.00119259479787677	0.00117993714699116	0.00118142187255823	2561	1341635.15789468	0.936858465124679	1.06135385699758
2	8	10	0.05	50	5	9	0.1	0.3	0.00119259479787677	0.00120716155550233	0.00120803303746781	2562	4205578.28612101	-1.29450837941918	-1.2214339397997
2	8	10	0.05	50	5	9	-0.1	0.5	0.00119259479787677	0.00110294431707666	0.00110415359591973	2563	97240.5093902312	7.41586346968003	7.51726243982593
2	8	10	0.05	50	5	9	0	0.5	0.00119259479787677	0.00117592694402948	0.0011776747503119	2564	740603.534716129	1.25105757558561	1.39761248975458
2	8	10	0.05	50	5	9	0.1	0.5	0.00119259479787677	0.00120763740762265	0.00120844505447896	2565	2560836.27765625	-1.32905632578681	-1.26133450964723
2	8	10	0.05	50	6	9	-0.1	0.1	0.00139448182443334	0.00130317257455191	0.0013055182994644	2566	250517.287098604	6.37968336411202	6.54789817131738
2	8	10	0.05	50	6	9	0	0.1	0.00139448182443334	0.00137175565303864	0.00137472470015548	2567	1745486.58985019	1.41680758627915	1.62972159238685
2	8	10	0.05	50	6	9	0.1	0.1	0.00139448182443334	0.00138653686664241	0.00138853947621339	2568	5489910.13643556	0.426133070781209	0.569742656499761
2	8	10	0.05	50	6	9	-0.1	0.3	0.00139448182443334	0.0012727633741833	0.00127414703676029	2569	72665.5972499354	8.6293550453372	8.72857918384877
2	8	10	0.05	50	6	9	0	0.3	0.00139448182443334	0.00137030680264051	0.00137346677563232	2570	871567.924922918	1.50701489490942	1.73362042941326
2	8	10	0.05	50	6	9	0.1	0.3	0.00139448182443334	0.00138760360556201	0.00138972855458989	2571	3105528.98852952	0.340862803671538	0.493245501720629
2	8	10	0.05	50	6	9	-0.1	0.5	0.00139448182443334	0.00126341689029781	0.00126424157898676	2572	13338.8960839374	9.33968755738346	9.39882699358863
2	8	10	0.05	50	6	9	0	0.5	0.00139448182443334	0.0013694895738698	0.00137287372109679	2573	474476.397675969	1.54954356219941	1.79222490574192
2	8	10	0.05	50	6	9	0.1	0.5	0.00139448182443334	0.00138876846520084	0.00139096418608373	2574	1892116.72076687	0.252254155484211	0.409711989959005
2	8	10	0.05	50	7	9	-0.1	0.1	0.00129237281216867	0.00119780983817563	0.00119906986552256	2575	507274.109857365	7.21950707780258	7.31700428101437
2	8	10	0.05	50	7	9	0	0.1	0.00129237281216867	0.00127658788323361	0.00127781525097402	2576	2740248.08566263	1.12642118880731	1.22139128790393
2	8	10	0.05	50	7	9	0.1	0.1	0.00129237281216867	0.00131891796660483	0.00131967019602742	2577	8136404.13507438	-2.11219112640859	-2.05398583026566
2	8	10	0.05	50	7	9	-0.1	0.3	0.00129237281216867	0.00118092939800109	0.00118171989328193	2578	184813.772113856	8.56199680501318	8.62316300051025
2	8	10	0.05	50	7	9	0	0.3	0.00129237281216867	0.0012767954810246	0.00127826818321659	2579	1369759.15590233	1.09137462652233	1.20532798256026
2	8	10	0.05	50	7	9	0.1	0.3	0.00129237281216867	0.00131947597076231	0.00132027467926354	2580	4595502.94616981	-2.15896425800237	-2.09716254771399
2	8	10	0.05	50	7	9	-0.1	0.5	0.00129237281216867	0.00116682454212705	0.00116688045709237	2581	71524.1832406257	9.71022865033241	9.71455518558523
2	8	10	0.05	50	7	9	0	0.5	0.00129237281216867	0.00127306032569114	0.00127501850175987	2582	746816.840920572	1.34282540188126	1.49434329596611
2	8	10	0.05	50	7	9	0.1	0.5	0.00129237281216867	0.00131520446633805	0.0013161829401577	2583	2787946.66610439	-1.84235754302771	-1.76664612210915
2	8	10	0.05	50	8	9	-0.1	0.1	0.00137788037814009	0.00131527147815089	0.00131770930257985	2584	575852.592898007	4.36693028762531	4.54385598216559
2	8	10	0.05	50	8	9	0	0.1	0.00137788037814009	0.00137053997321672	0.00137257330764961	2585	2930982.12563122	0.385161917875987	0.532731653620511
2	8	10	0.05	50	8	9	0.1	0.1	0.00137788037814009	0.00139278321591865	0.0013939951371532	2586	8535491.1146272	-1.169532513037	-1.08157703781742
2	8	10	0.05	50	8	9	-0.1	0.3	0.00137788037814009	0.00130818653695321	0.00131055334603269	2587	206983.780858237	4.88627555595823	5.05804729442164
2	8	10	0.05	50	8	9	0	0.3	0.00137788037814009	0.00136874546326681	0.00137129457786402	2588	1468165.26904725	0.477966039763156	0.662968645044104
2	8	10	0.05	50	8	9	0.1	0.3	0.00137788037814009	0.00139496097549361	0.00139643472313476	2589	4813927.02627864	-1.34658605268094	-1.23962846299988
2	8	10	0.05	50	8	9	-0.1	0.5	0.00137788037814009	0.00129965061204047	0.00130113885678262	2590	80786.9403302747	5.56953437867123	5.67754409894603
2	8	10	0.05	50	8	9	0	0.5	0.00137788037814009	0.00137164638499694	0.00137441317079864	2591	803226.128774414	0.251633407112639	0.452433552436871
2	8	10	0.05	50	8	9	0.1	0.5	0.00137788037814009	0.00139752143339707	0.00139902837238175	2592	2920064.0632417	-1.53482077088611	-1.42545431146115
2	8	10	0.05	50	9	9	-0.1	0.1	0.00126098431482873	0.00112024972054461	0.00112417710951431	2593	246880.563274016	10.8492392574288	11.160693485964
2	8	10	0.05	50	9	9	0	0.1	0.00126098431482873	0.00125071121897169	0.00125500986734115	2594	1659312.29269664	0.473792371350157	0.814688631431515
2	8	10	0.05	50	9	9	0.1	0.1	0.00126098431482873	0.00123963563515398	0.00124262622861485	2595	5534479.9886823	1.4558536532136	1.69301706799199
2	8	10	0.05	50	9	9	-0.1	0.3	0.00126098431482873	0.00111432110301456	0.00111831571086804	2596	86635.4630235219	11.3140665020932	11.6308513983456
2	8	10	0.05	50	9	9	0	0.3	0.00126098431482873	0.0012545749984829	0.00125919752684734	2597	831052.606755238	0.141697875253477	0.508278831897979
2	8	10	0.05	50	9	9	0.1	0.3	0.00126098431482873	0.00124046504709539	0.00124369174730636	2598	3156993.77731598	1.37135468847739	1.62724210698257
2	8	10	0.05	50	9	9	-0.1	0.5	0.00126098431482873	0.00109190678898623	0.00109600048275568	2599	30165.4561134606	13.0837338841489	13.4083766034369
2	8	10	0.05	50	9	9	0	0.5	0.00126098431482873	0.00123980618139788	0.00124513936852815	2600	450556.947405288	1.25655379803314	1.67949221745279
2	8	10	0.05	50	9	9	0.1	0.5	0.00126098431482873	0.00124133808829429	0.00124468891583216	2601	1917636.91904973	1.29227610565332	1.5580072094008
2	8	10	0.05	50	10	9	-0.1	0.1	0.0013289716802884	0.00121151163123681	0.00121460618084096	2602	249164.97785678	8.60556331965055	8.83841625775715
2	8	10	0.05	50	10	9	0	0.1	0.0013289716802884	0.00130779062077461	0.00131192327076384	2603	1769934.26347816	1.28282714954974	1.59379314307093
2	8	10	0.05	50	10	9	0.1	0.1	0.0013289716802884	0.00131343707612294	0.00131632516172258	2604	5674070.72754381	0.951601810136193	1.16891912716245
2	8	10	0.05	50	10	9	-0.1	0.3	0.0013289716802884	0.00118175932744286	0.00118442810875306	2605	76724.8966767158	10.8763470041723	11.0771625181354
2	8	10	0.05	50	10	9	0	0.3	0.0013289716802884	0.00130993551092625	0.00131456433663515	2606	888954.504099488	1.08409711560831	1.43239842086192
2	8	10	0.05	50	10	9	0.1	0.3	0.0013289716802884	0.00131656537142438	0.00131963428393286	2607	3239854.68091733	0.702603109911004	0.933526955317543
2	8	10	0.05	50	10	9	-0.1	0.5	0.0013289716802884	0.00115655207989022	0.00116158461478133	2608	17868.8090783754	12.5952319368272	12.973910803033
2	8	10	0.05	50	10	9	0	0.5	0.0013289716802884	0.0013123971672058	0.00131761785797557	2609	486038.892115175	0.854331396314612	1.24716826764909
2	8	10	0.05	50	10	9	0.1	0.5	0.0013289716802884	0.00131857615498129	0.00132188951538334	2610	1981194.59011423	0.532905629977887	0.78222323780851
2	8	10	0.05	50	1	10	-0.1	0.1	0.0012409667292945	0.00113132023690653	0.00113518386454505	2611	376019.677478893	8.52423052547058	8.83557067241526
2	8	10	0.05	50	1	10	0	0.1	0.0012409667292945	0.0012133423815671	0.00121770490139657	2612	2228628.89287308	1.87449247016962	2.22603451609891
2	8	10	0.05	50	1	10	0.1	0.1	0.0012409667292945	0.00122263611898221	0.00122584320226016	2613	7075676.73112709	1.21868916203234	1.47712342962751
2	8	10	0.05	50	1	10	-0.1	0.3	0.0012409667292945	0.00110651218341281	0.00111060861116246	2614	139923.161467075	10.5045618915309	10.8346616156369
2	8	10	0.05	50	1	10	0	0.3	0.0012409667292945	0.00121627269174487	0.00122120609819062	2615	1125364.79283953	1.59235784791103	1.98990327191686
2	8	10	0.05	50	1	10	0.1	0.3	0.0012409667292945	0.00122209690861289	0.00122569970154513	2616	4042734.03951269	1.230252785105	1.52057426167606
2	8	10	0.05	50	1	10	-0.1	0.5	0.0012409667292945	0.00109976451987667	0.00110346220560094	2617	53633.0241347728	11.0804359575166	11.3784041170955
2	8	10	0.05	50	1	10	0	0.5	0.0012409667292945	0.00121910966432084	0.00122424661546553	2618	615943.555667041	1.34734585821459	1.7612933898789
2	8	10	0.05	50	1	10	0.1	0.5	0.0012409667292945	0.00122173362061853	0.0012254963539747	2619	2461276.96286418	1.2466390076874	1.54984885750376
2	8	10	0.05	50	2	10	-0.1	0.1	0.00132102411208853	0.00125393232892974	0.00125823202714788	2620	457356.32601938	4.75328832880829	5.07877051939017
2	8	10	0.05	50	2	10	0	0.1	0.00132102411208853	0.00131204923879641	0.0013159417143226	2621	2397937.54481689	0.384731642626246	0.679387545616039
2	8	10	0.05	50	2	10	0.1	0.1	0.00132102411208853	0.00132762601676494	0.00133055694287024	2622	7173309.47626734	-0.721624283347477	-0.499756561291598
2	8	10	0.05	50	2	10	-0.1	0.3	0.00132102411208853	0.00123469732931721	0.00123885438043789	2623	173489.49741026	6.22015381087364	6.534837780882
2	8	10	0.05	50	2	10	0	0.3	0.00132102411208853	0.00130849232731748	0.00131298795473595	2624	1210865.52381748	0.608327832856381	0.948641637679137
2	8	10	0.05	50	2	10	0.1	0.3	0.00132102411208853	0.0013267525273295	0.0013298127066403	2625	4084094.09455619	-0.665286460054171	-0.433634419580442
2	8	10	0.05	50	2	10	-0.1	0.5	0.00132102411208853	0.00123215158704372	0.00123619914315258	2626	72875.7953119338	6.42115220757353	6.72754753161176
2	8	10	0.05	50	2	10	0	0.5	0.00132102411208853	0.00130842310214947	0.00131310211016455	2627	665249.760648447	0.59968639871828	0.953881902968456
2	8	10	0.05	50	2	10	0.1	0.5	0.00132102411208853	0.00132679065044412	0.00132995744971953	2628	2494305.48488557	-0.67624334402796	-0.436520295339005
2	8	10	0.05	50	3	10	-0.1	0.1	0.00123956719730713	0.00117068130103689	0.00117430138422462	2629	302558.968769942	5.26520976226985	5.55725388828419
2	8	10	0.05	50	3	10	0	0.1	0.00123956719730713	0.00123315428182098	0.00123620558126979	2630	1829706.15071057	0.27119272312528	0.517351177095182
2	8	10	0.05	50	3	10	0.1	0.1	0.00123956719730713	0.00125346325796481	0.00125529185127977	2631	5619001.67708478	-1.26856002698295	-1.12104133506166
2	8	10	0.05	50	3	10	-0.1	0.3	0.00123956719730713	0.00115461764000068	0.0011563500582517	2632	103868.032809201	6.71340280996579	6.85316274026975
2	8	10	0.05	50	3	10	0	0.3	0.00123956719730713	0.00122928107031536	0.00123236701909467	2633	915026.377705082	0.580862274195681	0.829816004660455
2	8	10	0.05	50	3	10	0.1	0.3	0.00123956719730713	0.00125346229828993	0.00125511533553016	2634	3171894.01412467	-1.25431991559639	-1.12096391490359
2	8	10	0.05	50	3	10	-0.1	0.5	0.00123956719730713	0.00115879035041719	0.00115848158835546	2635	35108.085898814	6.54144520182752	6.51653634150909
2	8	10	0.05	50	3	10	0	0.5	0.00123956719730713	0.00122568040732421	0.00122928870729045	2636	500652.96145647	0.829199904532563	1.12029343895951
2	8	10	0.05	50	3	10	0.1	0.5	0.00123956719730713	0.00125371463385458	0.00125589793974144	2637	1929268.40237976	-1.31745519482813	-1.14132066242016
2	8	10	0.05	50	4	10	-0.1	0.1	0.00123834657499087	0.00117523943854879	0.00118015274965194	2638	568793.677623729	4.69931653336687	5.09608034750243
2	8	10	0.05	50	4	10	0	0.1	0.00123834657499087	0.00121176542190814	0.0012161966022128	2639	2822311.08221504	1.78867315704713	2.14650354105662
2	8	10	0.05	50	4	10	0.1	0.1	0.00123834657499087	0.00121362607321202	0.00121657991496274	2640	8230002.52526323	1.75771956475814	1.99625066827759
2	8	10	0.05	50	4	10	-0.1	0.3	0.00123834657499087	0.00114468753137743	0.00115128500672111	2641	191116.918398421	7.03046869333808	7.56323354906739
2	8	10	0.05	50	4	10	0	0.3	0.00123834657499087	0.00121207768109957	0.00121670855432853	2642	1443722.5189798	1.7473315709298	2.12128772524747
2	8	10	0.05	50	4	10	0.1	0.3	0.00123834657499087	0.00121364552487241	0.001216642456019	2643	4718228.56810258	1.75266919699175	1.99467989150311
2	8	10	0.05	50	4	10	-0.1	0.5	0.00123834657499087	0.0011352863140039	0.00114458480208386	2644	72670.4027425791	7.57152923103983	8.32240852991638
2	8	10	0.05	50	4	10	0	0.5	0.00123834657499087	0.00121196137116273	0.00121696856418776	2645	799857.868536487	1.72633503696394	2.13068008270105
2	8	10	0.05	50	4	10	0.1	0.5	0.00123834657499087	0.00121498380502171	0.00121825395687786	2646	2888032.77290058	1.62253592966543	1.88660997179519
2	8	10	0.05	50	5	10	-0.1	0.1	0.00124334671459152	0.00114897649594823	0.00115714677649659	2647	257600.447058073	6.93289627770917	7.59001632736793
2	8	10	0.05	50	5	10	0	0.1	0.00124334671459152	0.00122173501927996	0.00122503040802846	2648	2302264.27989854	1.47314553117845	1.7381873501522
2	8	10	0.05	50	5	10	0.1	0.1	0.00124334671459152	0.00122309265134274	0.00122525982528005	2649	7096613.0053191	1.45469394008994	1.62899559801675
2	8	10	0.05	50	5	10	-0.1	0.3	0.00124334671459152	0.00112360864608696	0.00113625204212119	2650	62932.9842765178	8.61341983000394	9.63030400928067
2	8	10	0.05	50	5	10	0	0.3	0.00124334671459152	0.00122038918815101	0.00122377451603461	2651	1163786.90199427	1.57415452401338	1.8464299757333
2	8	10	0.05	50	5	10	0.1	0.3	0.00124334671459152	0.00122360168731056	0.00122607182576902	2652	4047053.04259133	1.3893862926381	1.58805480798277
2	8	10	0.05	50	5	10	-0.1	0.5	0.00124334671459152	0.00111167311552568	0.00112023698194911	2653	18663.0038872215	9.90148051204375	10.5902559214231
2	8	10	0.05	50	5	10	0	0.5	0.00124334671459152	0.00122552103639706	0.0012296929477733	2654	640927.361833231	1.09814637043645	1.43368522916979
2	8	10	0.05	50	5	10	0.1	0.5	0.00124334671459152	0.00122447109739438	0.0012270329069275	2655	2479044.01887242	1.31208837185726	1.51812981653676
2	8	10	0.05	50	6	10	-0.1	0.1	0.0011105396293025	0.00105175914464262	0.0010545956159169	2656	620280.695594844	5.03755218719526	5.29296596977819
2	8	10	0.05	50	6	10	0	0.1	0.0011105396293025	0.00108748944380212	0.0010901468885113	2657	2718455.6252387	1.83629113749046	2.07558423780503
