"sample"	"cell_count"	"lib_factor"	"Phi_factor"	"SC_rep"	"ST_rep"	"alpha0"	"alpha1"	"CARD_rmse"	"Ave_rmse"	"Median_rmse"	"j"	"WAIC"	"PercentMedianDiff"	"PercentMeanDiff"	"sparsity_level"	"best_WAIC"	"sparsity_level_f"
2	10	0.1	10	6	6	-0.1	0.5	0.000492012228064162	0.000473649765896641	0.000473457946757824	3202	55541.5720240113	3.77110166130221	3.73211500042766	2	TRUE	"2"
2	10	0.1	10	7	6	-0.1	0.5	0.000567587713827759	0.000535449285423436	0.000533245865963366	3211	99075.8618355359	6.05049176149266	5.6622840173168	2	TRUE	"2"
2	10	0.1	10	8	6	-0.1	0.5	0.000425529773689236	0.000409288483299691	0.000409104350597437	3220	104466.576733181	3.85999384940688	3.81672244664271	2	TRUE	"2"
2	10	0.1	10	9	6	-0.1	0.5	0.000693304636012512	0.000652329463751486	0.000647041849154911	3229	192774.507256753	6.67279352460094	5.91012523682108	2	TRUE	"2"
2	10	0.1	10	10	6	-0.1	0.5	0.000441366926062104	0.000416934461725029	0.000416433322360905	3238	115313.364951915	5.64917809398574	5.53563552100801	2	TRUE	"2"
2	10	0.1	10	1	7	-0.1	0.5	0.000536147247594428	0.000510157270989788	0.000508155032785376	3247	137998.470458608	5.22099384724009	4.84754453580637	2	TRUE	"2"
2	10	0.1	10	2	7	-0.1	0.5	0.000566501003643359	0.000540149699920931	0.000538627933046651	3256	103340.974748146	4.92021557198433	4.65158994475807	2	TRUE	"2"
2	10	0.1	10	3	7	-0.1	0.5	0.000473143525505941	0.000453664428842516	0.000452011975796082	3265	78534.1774669662	4.46620286883628	4.11695302024806	2	TRUE	"2"
2	10	0.1	10	4	7	-0.1	0.5	0.000628364424914678	0.000599195172920652	0.000598176643031243	3274	125081.049395615	4.80418379629528	4.64209156939249	2	TRUE	"2"
2	10	0.1	10	5	7	-0.1	0.5	0.000484187579015024	0.000462827367496982	0.000462237851580958	3283	74772.9815677179	4.53331072199703	4.41155709972875	2	TRUE	"2"
2	10	0.1	10	6	7	-0.1	0.5	0.000493992073186059	0.000479345361706374	0.000479300248729405	3292	80033.7948986439	2.97410125670595	2.96496892859419	2	TRUE	"2"
2	10	0.1	10	7	7	-0.1	0.5	0.000529585115565497	0.0005074363307594	0.000506799512518211	3301	83656.6660503987	4.30253841688055	4.18228990111368	2	TRUE	"2"
2	10	0.1	10	8	7	-0.1	0.5	0.000496992636992819	0.000473037422531431	0.000472188066844197	3310	74384.6381854805	4.99093312502739	4.8200340766284	2	TRUE	"2"
2	10	0.1	10	9	7	-0.1	0.5	0.000695791156809111	0.000669660589017541	0.000664926967392492	3319	330441.553304873	4.4358410012224	3.75551881277199	2	TRUE	"2"
2	10	0.1	10	10	7	-0.1	0.5	0.000523617838952566	0.000504475829442004	0.000502817236699715	3328	71379.7594996163	3.97247777013479	3.65572142248883	2	TRUE	"2"
2	10	0.1	10	1	8	-0.1	0.5	0.000481101503128975	0.000455125795488697	0.000452789004136371	3337	94401.4772232585	5.8849325575717	5.39921564811955	2	TRUE	"2"
2	10	0.1	10	2	8	-0.1	0.5	0.000620353357791274	0.000585067092505631	0.000581179537402676	3346	137322.239355905	6.31475914438081	5.68809128579192	2	TRUE	"2"
2	10	0.1	10	3	8	-0.1	0.5	0.000546989929775776	0.000527038905799737	0.000526246544127788	3355	84510.5556680049	3.792279257589	3.64742070922903	2	TRUE	"2"
2	10	0.1	10	4	8	-0.1	0.5	0.000478666628998966	0.000460433609410984	0.000459950821969476	3364	93601.264518394	3.90998784866827	3.8091269546224	2	TRUE	"2"
2	10	0.1	10	5	8	-0.1	0.5	0.000485407961781762	0.000468764955051091	0.000468082720301556	3373	95104.5621585578	3.56921246545107	3.4286637305207	2	TRUE	"2"
2	10	0.1	10	6	8	-0.1	0.5	0.000504888414480199	0.000485177768521969	0.000484241240990212	3382	85467.3283887103	4.0894528172614	3.90396083430095	2	TRUE	"2"
2	10	0.1	10	7	8	-0.1	0.5	0.000458116388572684	0.000440261846198327	0.000440606860959865	3391	64155.9017692264	3.82206968569104	3.89738128120344	2	TRUE	"2"
2	10	0.1	10	8	8	-0.1	0.5	0.00054704749108734	0.000514751342373268	0.000512491757080691	3400	94871.0752707468	6.3167704028702	5.90371937359195	2	TRUE	"2"
2	10	0.1	10	9	8	-0.1	0.5	0.000503569333306281	0.000473662632321541	0.000472072013115785	3409	75021.9488961139	6.25481301327344	5.93894405530649	2	TRUE	"2"
2	10	0.1	10	10	8	-0.1	0.5	0.000645518546661407	0.000594167678633653	0.000588961167215414	3418	82849.5802863908	8.76154213360806	7.95497949568427	2	TRUE	"2"
2	10	0.1	10	1	9	-0.1	0.5	0.000675445353674699	0.000639914836234923	0.000637427346133554	3427	90240.4185559485	5.62858376837021	5.26030969736863	2	TRUE	"2"
2	10	0.1	10	2	9	-0.1	0.5	0.000601240142607844	0.000566151439516697	0.000562797266848573	3436	123992.315938711	6.39393031751471	5.8360546152078	2	TRUE	"2"
2	10	0.1	10	3	9	-0.1	0.5	0.000535656591922691	0.000517567113737068	0.000517220145210477	3445	80404.4812278246	3.44184072225053	3.37706628806573	2	TRUE	"2"
2	10	0.1	10	4	9	-0.1	0.5	0.000617672541550799	0.000589199491169576	0.000586756375462618	3454	103939.431105842	5.00526800342445	4.60973225549824	2	TRUE	"2"
2	10	0.1	10	5	9	-0.1	0.5	0.000568640148068523	0.000524727104482363	0.000519254298838256	3463	147334.481538589	8.68490369489617	7.72246626189123	2	TRUE	"2"
2	10	0.1	10	6	9	-0.1	0.5	0.000686613484350829	0.000650747708413557	0.000646831205501604	3472	134640.275752676	5.79398449869331	5.22357581881484	2	TRUE	"2"
2	10	0.1	10	7	9	-0.1	0.5	0.000459925376646379	0.000451132929688226	0.000452229799257657	3481	144353.716693866	1.67322304431983	1.91171163945433	2	TRUE	"2"
2	10	0.1	10	8	9	-0.1	0.5	0.000499384509172666	0.000477158309429253	0.000477634743925687	3490	83316.7559911221	4.35531436147524	4.45071870175455	2	TRUE	"2"
2	10	0.1	10	9	9	-0.1	0.5	0.000549381165235497	0.000525693719625204	0.000524000412892929	3499	74914.2572283292	4.61988032146838	4.31165957430287	2	TRUE	"2"
2	10	0.1	10	10	9	-0.1	0.5	0.000569297002503929	0.000533396772639179	0.000528251147452995	3508	75745.4537841901	7.20991940417793	6.30606339166563	2	TRUE	"2"
2	10	0.1	10	1	10	-0.1	0.5	0.000455575801650464	0.000434995507102257	0.000434368131906958	3517	55786.993219334	4.65513525228397	4.51742486621295	2	TRUE	"2"
2	10	0.1	10	2	10	-0.1	0.5	0.00044901869926619	0.000431032917916222	0.000430274695133753	3526	71826.2314824732	4.17443731476425	4.00557513069306	2	TRUE	"2"
2	10	0.1	10	3	10	-0.1	0.5	0.000540213045459916	0.000521776897999299	0.000521891008503214	3535	126551.974228666	3.39163171098615	3.41275495206177	2	TRUE	"2"
2	10	0.1	10	4	10	-0.1	0.5	0.000444142005699159	0.000421418630218378	0.000420006211379528	3544	78375.5014735431	5.43425166048797	5.11624101958344	2	TRUE	"2"
2	10	0.1	10	5	10	-0.1	0.5	0.000640990996374866	0.000593488169756459	0.00058799946715228	3553	148346.353007282	8.26712536093026	7.41084147625473	2	TRUE	"2"
2	10	0.1	10	6	10	-0.1	0.5	0.00054804571996558	0.000528135555920917	0.000527503554503105	3562	137749.326366507	3.74825762050746	3.63293851577081	2	TRUE	"2"
2	10	0.1	10	7	10	-0.1	0.5	0.00049925224212575	0.000486115409844768	0.000486354275593547	3571	123965.750385937	2.58345690693045	2.63130160919199	2	TRUE	"2"
2	10	0.1	10	8	10	-0.1	0.5	0.000487764964034029	0.000467598158650111	0.000466386051279145	3580	90777.3338395618	4.38303575108621	4.13453340664932	2	TRUE	"2"
2	10	0.1	10	9	10	-0.1	0.5	0.000490214117403644	0.000465066461625479	0.000463542503783331	3589	90138.4876248595	5.44080895947585	5.12993299975862	2	TRUE	"2"
2	10	0.1	10	10	10	-0.1	0.5	0.000500403454799054	0.000476629312203911	0.000475746518564375	3598	126601.647692484	4.92741127148694	4.75099489564673	2	TRUE	"2"
2	10	0.2	4	1	1	-0.1	0.5	0.000366688564383812	0.00035616052477611	0.00035563100726378	4507	603797.305366752	3.01551730652218	2.87111206355547	3	TRUE	"3"
2	10	0.2	4	2	1	-0.1	0.5	0.000446103375038584	0.000434867112630507	0.00043375855113001	4516	922517.013178328	2.76725633548656	2.51875754293613	3	TRUE	"3"
2	10	0.2	4	3	1	-0.1	0.5	0.000496251431762955	0.000484097936843197	0.000483130756165766	4525	952935.648826403	2.64395722760491	2.44905992040813	3	TRUE	"3"
2	10	0.2	4	4	1	-0.1	0.5	0.000422998512325513	0.000412144038482027	0.000409348599985119	4534	1551182.84331047	3.22694098032423	2.56607849134304	3	TRUE	"3"
2	10	0.2	4	5	1	-0.1	0.5	0.000430392201255754	0.000420514680104145	0.000419585323090471	4543	995320.367906219	2.51093726460461	2.29500467777748	3	TRUE	"3"
2	10	0.2	4	6	1	-0.1	0.5	0.000405715489935122	0.000397503472003904	0.00039672487145632	4552	947578.507970071	2.21599093498746	2.02408291892705	3	TRUE	"3"
2	10	0.2	4	7	1	-0.1	0.5	0.000524928694263249	0.000513582721058857	0.000511811714743941	4561	1469822.6605612	2.49881167912104	2.16143131979409	3	TRUE	"3"
2	10	0.2	4	8	1	-0.1	0.5	0.000433913297168023	0.000426241148188722	0.000425284710712978	4570	872292.843877313	1.98855082601999	1.76812949254472	3	TRUE	"3"
2	10	0.2	4	9	1	-0.1	0.5	0.00040290071709964	0.000399731698608487	0.000398773622527305	4579	1225856.07214225	1.02434530324108	0.786550719980306	3	TRUE	"3"
2	10	0.2	4	10	1	-0.1	0.5	0.000449826621616989	0.000437157384068418	0.000435593370662353	4588	786021.399557055	3.16416376235638	2.81647126686922	3	TRUE	"3"
2	10	0.2	4	1	2	-0.1	0.5	0.000455539196611024	0.000444299719361436	0.000443334812788965	4597	1106061.9144279	2.6791072893076	2.46729092319693	3	TRUE	"3"
2	10	0.2	4	2	2	-0.1	0.5	0.000505882043256805	0.000496436992703264	0.000493474214445959	4606	1183899.13430437	2.45271184779874	1.8670460198063	3	TRUE	"3"
2	10	0.2	4	3	2	-0.1	0.5	0.000486669630023384	0.000478474272475435	0.000477702511861039	4615	1205086.16504913	1.84254730707435	1.68396732451853	3	TRUE	"3"
2	10	0.2	4	4	2	-0.1	0.5	0.000427201293014272	0.00041478090887937	0.000414152691797869	4624	570499.050014468	3.05443860535483	2.90738449016985	3	TRUE	"3"
2	10	0.2	4	5	2	-0.1	0.5	0.000447233560816168	0.000438980077342953	0.000437396342821289	4633	1229820.24877186	2.19957061740348	1.8454526217024	3	TRUE	"3"
2	10	0.2	4	6	2	-0.1	0.5	0.000437299813769256	0.000431680681978609	0.000430223992735138	4642	1146345.64983548	1.61807090040329	1.28496093840369	3	TRUE	"3"
2	10	0.2	4	7	2	-0.1	0.5	0.000500998342532858	0.000489155930554422	0.000488179370717779	4651	665605.878149781	2.55868547394202	2.36376270599323	3	TRUE	"3"
2	10	0.2	4	8	2	-0.1	0.5	0.000470262947487722	0.00046272399180233	0.000461134654715197	4660	1287878.50505964	1.94110397625238	1.60313622956417	3	TRUE	"3"
2	10	0.2	4	9	2	-0.1	0.5	0.000489749497004159	0.000481015644317198	0.000479106814447201	4669	865156.082644638	2.17308698060137	1.78333060889021	3	TRUE	"3"
2	10	0.2	4	10	2	-0.1	0.5	0.000427764420587403	0.000424453600549155	0.000422171973572469	4678	1332218.22007389	1.30736609820293	0.773982098301118	3	TRUE	"3"
2	10	0.2	4	1	3	-0.1	0.5	0.000413251584172826	0.000401051434825098	0.000400343742289903	4687	668494.255546293	3.12348273479917	2.95223292903961	3	TRUE	"3"
2	10	0.2	4	2	3	-0.1	0.5	0.000446066869611594	0.000438845048501773	0.000436649364759037	4696	1681117.88115183	2.111231632324	1.61899966166716	3	TRUE	"3"
2	10	0.2	4	3	3	-0.1	0.5	0.000370782565606221	0.00036096310200932	0.000359976609007955	4705	912652.5330709	2.91436480585296	2.64830779754879	3	TRUE	"3"
2	10	0.2	4	4	3	-0.1	0.5	0.000488298206220606	0.000482832565171249	0.000480329920157962	4714	1256092.38509181	1.63184831751041	1.11932441686826	3	TRUE	"3"
2	10	0.2	4	5	3	-0.1	0.5	0.000520566906307722	0.000518751715205107	0.000516590199094996	4723	1811323.61969395	0.763918559658894	0.34869506313604	3	TRUE	"3"
2	10	0.2	4	6	3	-0.1	0.5	0.000611859336588883	0.000602746339764691	0.000600056304199351	4732	1994036.84613818	1.92904343918885	1.48939409423692	3	TRUE	"3"
2	10	0.2	4	7	3	-0.1	0.5	0.000519685462095504	0.000513250950626991	0.000510699718249166	4741	1792273.88367202	1.72907354577628	1.23815498755101	3	TRUE	"3"
2	10	0.2	4	8	3	-0.1	0.5	0.000377468651524394	0.000367252409815503	0.000366569866515243	4750	1016385.02847618	2.88733513766956	2.70651394960431	3	TRUE	"3"
2	10	0.2	4	9	3	-0.1	0.5	0.000451822010749866	0.000445109190967297	0.000443713446805546	4759	1366745.39168828	1.79463677098466	1.48572216998195	3	TRUE	"3"
2	10	0.2	4	10	3	-0.1	0.5	0.000429502815425799	0.000421132870057449	0.000420102056319689	4768	793953.632852695	2.18875377959749	1.94875215429082	3	TRUE	"3"
2	10	0.2	4	1	4	-0.1	0.5	0.000527990652354569	0.000518723484110397	0.000516987313048386	4777	1052265.90590702	2.08400267260672	1.75517657421494	3	TRUE	"3"
2	10	0.2	4	2	4	-0.1	0.5	0.000438097721278264	0.000426374090730564	0.000424883861018201	4786	1398439.06663444	3.0161901371018	2.67603093517429	3	TRUE	"3"
2	10	0.2	4	3	4	-0.1	0.5	0.00046906556879711	0.00045382636684709	0.000452658759807665	4795	936521.609115137	3.49776450902574	3.24884258486506	3	TRUE	"3"
2	10	0.2	4	4	4	-0.1	0.5	0.000491317184905255	0.000481708131024928	0.00048055976320255	4804	1083490.60774655	2.18950650073029	1.95577402450923	3	TRUE	"3"
2	10	0.2	4	5	4	-0.1	0.5	0.000438355921669426	0.000432077697790444	0.000430926584324711	4813	975539.0784322	1.69481852016982	1.43222061540133	3	TRUE	"3"
2	10	0.2	4	6	4	-0.1	0.5	0.000422602768529422	0.000412394255838455	0.000410881591413628	4822	1067109.82043498	2.77356846396947	2.41562844618618	3	TRUE	"3"
2	10	0.2	4	7	4	-0.1	0.5	0.000469916786149322	0.000459107220724741	0.000457547912209279	4831	1072960.07373054	2.63214132897842	2.30031480959825	3	TRUE	"3"
2	10	0.2	4	8	4	-0.1	0.5	0.000435344703250818	0.000425844271392426	0.000424750827137781	4840	986876.390105379	2.43344550512037	2.18227804024033	3	TRUE	"3"
2	10	0.2	4	9	4	-0.1	0.5	0.000541631433192114	0.000534054925323971	0.000531898138830171	4849	1976098.09145727	1.7970327727436	1.39883090305352	3	TRUE	"3"
2	10	0.2	4	10	4	-0.1	0.5	0.000581849101383604	0.00057748572356603	0.000575044495758345	4858	2039214.00322316	1.16947944219168	0.749915709622684	3	TRUE	"3"
2	10	0.2	4	1	5	-0.1	0.5	0.00042103317085861	0.000411093823428616	0.000410490167940442	4867	621290.327793592	2.50407892961674	2.36070412450514	3	TRUE	"3"
2	10	0.2	4	2	5	-0.1	0.5	0.00041336961462085	0.000399655823235919	0.000398371847702712	4876	677946.109499313	3.628173525017	3.31756154779531	3	TRUE	"3"
2	10	0.2	4	3	5	-0.1	0.5	0.000446754606378832	0.000443957415817526	0.000442996429534505	4885	1396500.31255967	0.841217256781757	0.626113423648533	3	TRUE	"3"
2	10	0.2	4	4	5	-0.1	0.5	0.000450904404110022	0.000442592589281394	0.000440045977449894	4894	1356754.93220522	2.40814384626831	1.84336519068461	3	TRUE	"3"
2	10	0.2	4	5	5	-0.1	0.5	0.000555282945336928	0.000550543675411085	0.00054789377819418	4903	1413229.81654505	1.33070305954822	0.853487391543661	3	TRUE	"3"
2	10	0.2	4	6	5	-0.1	0.5	0.000468490844239039	0.000461324743317586	0.000459882745858087	4912	1019671.11284677	1.83741016218451	1.52961386750102	3	TRUE	"3"
2	10	0.2	4	7	5	-0.1	0.5	0.000517744451366946	0.000514957057171127	0.000512441996531179	4921	1410525.43151212	1.02414517852725	0.538372586796387	3	TRUE	"3"
2	10	0.2	4	8	5	-0.1	0.5	0.000403543970532143	0.000400141066159163	0.000398616235814424	4930	2083501.10668526	1.22111469320704	0.843254916804403	3	TRUE	"3"
2	10	0.2	4	9	5	-0.1	0.5	0.000489053835125801	0.000478811791441751	0.000477796127507146	4939	951324.554658011	2.30193627164976	2.09425689943019	3	TRUE	"3"
2	10	0.2	4	10	5	-0.1	0.5	0.000478146536305322	0.000467640613404514	0.000465780324811818	4948	955523.869176041	2.58628068061704	2.19721823815523	3	TRUE	"3"
2	10	0.2	4	1	6	-0.1	0.5	0.000437800141996209	0.000429304783323022	0.000428500725204861	4957	863401.464209845	2.12412374946858	1.94046503375976	3	TRUE	"3"
2	10	0.2	4	2	6	-0.1	0.5	0.000497368956161038	0.000489239506931232	0.000488468568681737	4966	854724.990817926	1.78949397002948	1.63449067922404	3	TRUE	"3"
2	10	0.2	4	3	6	-0.1	0.5	0.000485653274840558	0.000476773122633949	0.000475576480297549	4975	1202329.96064966	2.07489479944671	1.82849630933187	3	TRUE	"3"
2	10	0.2	4	4	6	-0.1	0.5	0.000394588786709086	0.000388510999824752	0.000387342965346162	4984	1506869.60259303	1.83629682519749	1.54028373057009	3	TRUE	"3"
2	10	0.2	4	5	6	-0.1	0.5	0.000415087970050653	0.000411135514888849	0.000410151051002736	4993	1401371.18029737	1.18936693041579	0.952196991235787	3	TRUE	"3"
2	10	0.2	4	6	6	-0.1	0.5	0.000443456448508404	0.000433328426095658	0.000432499522475218	5002	998699.535803804	2.47080092533106	2.28388209187447	3	TRUE	"3"
2	10	0.2	4	7	6	-0.1	0.5	0.000489614143344906	0.000480197782851189	0.000478493337480938	5011	1135022.96775577	2.27134081299085	1.9232206874963	3	TRUE	"3"
2	10	0.2	4	8	6	-0.1	0.5	0.000486603737863084	0.000480827687686512	0.000478740230356685	5020	1742812.72411599	1.61599817151655	1.18701311295665	3	TRUE	"3"
2	10	0.2	4	9	6	-0.1	0.5	0.000514596475337357	0.000505055501050578	0.000502836723316652	5029	1308557.30888569	2.28523757629628	1.85406910930048	3	TRUE	"3"
2	10	0.2	4	10	6	-0.1	0.5	0.000463928274641499	0.000457324423406873	0.00045647415636754	5038	1043766.69892251	1.60673937791759	1.42346384033807	3	TRUE	"3"
2	10	0.2	4	1	7	-0.1	0.5	0.000575785236136479	0.000569737646531048	0.000566426159770131	5047	1515530.40984593	1.62544570075245	1.0503203670192	3	TRUE	"3"
2	10	0.2	4	2	7	-0.1	0.5	0.00055455846481397	0.000549382748116502	0.000547827646703129	5056	1023397.3050851	1.21372561017506	0.933304065461205	3	TRUE	"3"
2	10	0.2	4	3	7	-0.1	0.5	0.000502805457965706	0.000500868334950624	0.00049750304991287	5065	2542793.55013402	1.05456453760246	0.385262925131991	3	TRUE	"3"
2	10	0.2	4	4	7	-0.1	0.5	0.000554499064172399	0.000542658452700504	0.000540346215572561	5074	1184484.37255034	2.55236654383924	2.13537086659782	3	TRUE	"3"
2	10	0.2	4	5	7	-0.1	0.5	0.000457078137725959	0.000452520089079664	0.000451675862550426	5083	1325480.50823124	1.18191502275953	0.997214320722506	3	TRUE	"3"
2	10	0.2	4	6	7	-0.1	0.5	0.0004982433589653	0.000489574409531155	0.00048801090056471	5092	749260.363520067	2.05370693185747	1.73990265563153	3	TRUE	"3"
2	10	0.2	4	7	7	-0.1	0.5	0.0004801351737297	0.000470908535325763	0.000469444848021284	5101	1259146.9798	2.22652417346836	1.92167516748757	3	TRUE	"3"
2	10	0.2	4	8	7	-0.1	0.5	0.000545266693096074	0.000537288755525298	0.00053520797267133	5110	1641135.99510331	1.84473406355152	1.46312578262879	3	TRUE	"3"
2	10	0.2	4	9	7	-0.1	0.5	0.000489968687661095	0.000482484026721381	0.000480215333588441	5119	1927837.75501613	1.99060762825748	1.52757944093175	3	TRUE	"3"
2	10	0.2	4	10	7	-0.1	0.5	0.000488749759178922	0.000482767555225501	0.000480882456505602	5128	1403770.88561125	1.60967908946638	1.2239809516164	3	TRUE	"3"
2	10	0.2	4	1	8	-0.1	0.5	0.000434459586951355	0.000425728845299823	0.000424568286004193	5137	918020.363345782	2.27669068521871	2.00956358514182	3	TRUE	"3"
2	10	0.2	4	2	8	-0.1	0.5	0.000478479636109351	0.000464187380698915	0.000462520325686379	5146	654666.82048768	3.33542103332588	2.98701435376648	3	TRUE	"3"
2	10	0.2	4	3	8	-0.1	0.5	0.000465391145842865	0.00045658100669046	0.00045563133235741	5155	1258471.1986853	2.09712057752593	1.89306118758428	3	TRUE	"3"
2	10	0.2	4	4	8	-0.1	0.5	0.000559673318909323	0.000549661441588464	0.000547758891504035	5164	1073568.93793894	2.12881818781461	1.78887879457428	3	TRUE	"3"
2	10	0.2	4	5	8	-0.1	0.5	0.000425152706940958	0.000416808225993241	0.000416032149624161	5173	1044043.28668259	2.1452426781946	1.96270206245583	3	TRUE	"3"
2	10	0.2	4	6	8	-0.1	0.5	0.000435606746901675	0.000426643167605482	0.000425543558182942	5182	1093449.47945718	2.3101544662265	2.05772278780069	3	TRUE	"3"
2	10	0.2	4	7	8	-0.1	0.5	0.000410310718011794	0.000398942867974873	0.000397041177226666	5191	1055388.03567009	3.23402246215441	2.77054669495478	3	TRUE	"3"
2	10	0.2	4	8	8	-0.1	0.5	0.00041786900107565	0.000408901656388309	0.000406985867765729	5200	1113658.83188811	2.60443662533161	2.14597030750256	3	TRUE	"3"
2	10	0.2	4	9	8	-0.1	0.5	0.000618266895886889	0.00061607823161867	0.000612801389699932	5209	2217826.75264442	0.884004339115874	0.35399991213817	3	TRUE	"3"
2	10	0.2	4	10	8	-0.1	0.5	0.000458445304271513	0.000451579632132615	0.000450336060583468	5218	1391874.13527904	1.76885739966968	1.49759896653492	3	TRUE	"3"
2	10	0.2	4	1	9	-0.1	0.5	0.000530931102042726	0.000532599908989775	0.000529581592601739	5227	2449133.29213115	0.254177884059614	-0.31431704426963	3	TRUE	"3"
2	10	0.2	4	2	9	-0.1	0.5	0.00053906065553638	0.000541430311563084	0.000538215551757804	5236	1682060.18674425	0.156773411284439	-0.439589868480783	3	TRUE	"3"
2	10	0.2	4	3	9	-0.1	0.5	0.000401132805478847	0.00039377384241027	0.000392323693034052	5245	1149985.65278148	2.19605884247704	1.8345453096992	3	TRUE	"3"
2	10	0.2	4	4	9	-0.1	0.5	0.000395805559277356	0.000385620854203861	0.000384642213252342	5254	794374.358358875	2.82041162973952	2.57315867217472	3	TRUE	"3"
2	10	0.2	4	5	9	-0.1	0.5	0.000511847219309116	0.000514336017772907	0.000511950253697038	5263	1519893.99958768	-0.0201299106521446	-0.486238543436923	3	TRUE	"3"
2	10	0.2	4	6	9	-0.1	0.5	0.000487818075153785	0.000480067534295423	0.000477123991378181	5272	1406560.13678312	2.19222786532306	1.58881789198128	3	TRUE	"3"
2	10	0.2	4	7	9	-0.1	0.5	0.00048521097292738	0.000484048928785677	0.000481549593267503	5281	1265536.80534052	0.754595395439539	0.239492552011378	3	TRUE	"3"
2	10	0.2	4	8	9	-0.1	0.5	0.000481459846067773	0.000471742239992729	0.000469180969402192	5290	1204949.09120492	2.55034283042838	2.01836272628145	3	TRUE	"3"
2	10	0.2	4	9	9	-0.1	0.5	0.000474463184079989	0.000468233632813536	0.000467015623976734	5299	1191535.03928716	1.5696813479208	1.31296831355471	3	TRUE	"3"
2	10	0.2	4	10	9	-0.1	0.5	0.000433648172466674	0.00042973652533292	0.00042840999000697	5308	1193726.12583814	1.20793371038755	0.902032426772092	3	TRUE	"3"
2	10	0.2	4	1	10	-0.1	0.5	0.000458667396576229	0.000454246037620076	0.000452739009157281	5317	1303447.06728464	1.29252426991788	0.963957540727045	3	TRUE	"3"
2	10	0.2	4	2	10	-0.1	0.5	0.000391861408053604	0.000383800863755607	0.000382872955114594	5326	798012.614527221	2.29378365776225	2.0569885506292	3	TRUE	"3"
2	10	0.2	4	3	10	-0.1	0.5	0.000540811124628543	0.000530599899294187	0.000528938998275342	5335	1127363.37928108	2.1952444786255	1.88813152491448	3	TRUE	"3"
2	10	0.2	4	4	10	-0.1	0.5	0.000571853900096288	0.000556165179338363	0.00055469399211345	5344	765335.590090103	3.00075036297709	2.7434840883805	3	TRUE	"3"
2	10	0.2	4	5	10	-0.1	0.5	0.000428820681186166	0.000422720538796627	0.000421479444714915	5353	1153709.73974734	1.71195951905682	1.42253922377655	3	TRUE	"3"
2	10	0.2	4	6	10	-0.1	0.5	0.000447116975556794	0.000434859654366912	0.000432816632254878	5362	776805.133027921	3.19834497093469	2.74141261906192	3	TRUE	"3"
2	10	0.2	4	7	10	-0.1	0.5	0.000561827975723586	0.000545389879980925	0.000543084873113669	5371	750516.249473602	3.33609279348855	2.9258236422795	3	TRUE	"3"
2	10	0.2	4	8	10	-0.1	0.5	0.000498108988052296	0.000490422362190633	0.000489454616571855	5380	1142934.59643972	1.7374453559412	1.54316144579508	3	TRUE	"3"
2	10	0.2	4	9	10	-0.1	0.5	0.000406282009546276	0.000394545464502539	0.000392778224737235	5389	880698.161162818	3.32374668130683	2.88876808915167	3	TRUE	"3"
2	10	0.2	4	10	10	-0.1	0.5	0.000479147416592939	0.0004684708237347	0.000467214123328065	5398	953653.816573997	2.49052647507259	2.22824802733087	3	TRUE	"3"
2	10	0.4	4	1	1	-0.1	0.5	0.000389033492984881	0.000386845687816099	0.000386292791694019	6307	29879962.6364156	0.704489803649999	0.562369361053183	4	TRUE	"4"
2	10	0.4	4	2	1	-0.1	0.5	0.000479768706561347	0.000479852939136647	0.000479393130000683	6316	42700744.0914503	0.0782828382777323	-0.0175569131850351	4	TRUE	"4"
2	10	0.4	4	3	1	-0.1	0.5	0.000433647973422897	0.000430735805580247	0.00043015872724851	6325	47300023.8360926	0.80462642240563	0.671551124674574	4	TRUE	"4"
2	10	0.4	4	4	1	-0.1	0.5	0.000449456582809539	0.000446189086895494	0.000445966040300015	6334	50156347.7204471	0.776613947381732	0.726988109423166	4	TRUE	"4"
2	10	0.4	4	5	1	-0.1	0.5	0.000406898087254634	0.000407611208026233	0.000407340316692368	6343	32495607.5589549	-0.108683095739615	-0.175257833333764	4	TRUE	"4"
2	10	0.4	4	6	1	-0.1	0.5	0.000507920655216982	0.00050673134529077	0.000506185645870716	6352	43886364.9870791	0.341590626103705	0.23415269963849	4	TRUE	"4"
2	10	0.4	4	7	1	-0.1	0.5	0.000412896032390455	0.000407147742353626	0.000406916786140753	6361	23854095.1876877	1.44812392966953	1.39218824737777	4	TRUE	"4"
2	10	0.4	4	8	1	-0.1	0.5	0.000427307385286843	0.000427349834070834	0.000426506598767716	6370	50924158.6147863	0.18740292040329	-0.00993401599236332	4	TRUE	"4"
2	10	0.4	4	9	1	-0.1	0.5	0.00043089906297735	0.000429348352817	0.000429039943494324	6379	56333001.4860258	0.431451270787264	0.359877821417198	4	TRUE	"4"
2	10	0.4	4	10	1	-0.1	0.5	0.000411659107036077	0.000406894572048738	0.000406744120792086	6388	30719741.2680081	1.19394570895772	1.15739817385394	4	TRUE	"4"
2	10	0.4	4	1	2	-0.1	0.5	0.000507630139249808	0.000508867433553321	0.000508036434389997	6397	29621259.8492281	-0.0800376314906925	-0.243739330635795	4	TRUE	"4"
2	10	0.4	4	2	2	-0.1	0.5	0.000428690970258201	0.000434525153476271	0.000433371791377924	6406	78166822.8562753	-1.09188703389382	-1.36092981257712	4	TRUE	"4"
